CATEGORY|DATE|BANK_NAME|ATM_CRM_ONSITE_NOS|ATM_CRM_OFFSITE_NOS|POS_NOS|MICRO_ATM_NOS|BHARAT_QR_CODES_NOS|UPI_QR_CODES_NOS|CREDIT_CARDS_NOS|DEBIT_CARDS_NOS|CREDIT_CARD_POS_TXN_VOLUME_NOS|CREDIT_CARD_POS_TXN_VALUE_AMT|CREDIT_CARD_ECOM_VOLUME_NOS|CREDIT_CARD_ECOM_VALUE_AMT|CREDIT_CARD_OTHERS_VOLUME_NOS|CREDIT_CARD_OTHERS_VALUE_AMT|CASH_WITHDRAWAL_ATM_VOLUME_NOS|CASH_WITHDRAWAL_ATM_VALUE_AMT|DEBIT_CARD_POS_TXN_VOLUME_NOS|DEBIT_CARD_POS_TXN_VALUE_AMT|DEBIT_CARD_ECOM_VOLUME_NOS|DEBIT_CARD_ECOM_VALUE_AMT|DEBIT_CARD_OTHERS_VOLUME_NOS|DEBIT_CARD_OTHERS_VALUE_AMT|CASH_WITHDRAWAL_ATM_VOLUME_NOS.1|CASH_WITHDRAWAL_ATM_VALUE_AMT.1|CASH_WITHDRAWAL_POS_VOLUME_NOS|CASH_WITHDRAWAL_POS_VALUE_AMT
Public Sector Banks|2024-07-31|CANARA BANK|8331|3924.0|76879|13167|0|2713847|896529|57659948|1036806|3890345.96899|432932|2456335.8809|0|0.0|97826|535996.6|6345542|16948270.223759998|1142164|5413214.60641|4221|66591.57699|31751647|150829458.352|389|322.93
Public Sector Banks|2024-07-31|CENTRAL BANK OF INDIA|2857|1144.0|3131|2605|25333|1503512|0|28970900|0|0.0|0|0.0|0|0.0|0|0.0|1544856|3766335.43567|235934|845043.596|0|0.0|8653970|39463495.985|2094|2931.361
Public Sector Banks|2024-07-31|INDIAN BANK|4554|610.0|20817|12442|0|2718207|246302|32475638|213966|958946.21434|139308|1220964.614|0|0.0|5209|38825.757|3362762|7938718.29681|790493|2001224.98387|172|564.722|20270761|95115194.40465|1124|1087.11
Public Sector Banks|2024-07-31|INDIAN OVERSEAS BANK|2765|734.0|0|0|0|386922|79141|19001036|71064|210697.5115|23316|82986.58154000001|0|0.0|2605|12806.6|2456690|5532368.62053|522991|1283594.3241|0|0.0|12113306|50776579.1475|0|0.0
Public Sector Banks|2024-07-31|PUNJAB AND SIND BANK|1039|28.0|772|1318|918|128875|0|3610505|0|0.0|0|0.0|0|0.0|0|0.0|331368|783206.6923700001|124034|384925.37305|0|0.0|1447964|6863173.8|0|0.0
Public Sector Banks|2024-07-31|PUNJAB NATIONAL BANK|7815|4289.0|35366|0|676509|691147|529008|40598369|385321|1584630.9897|233655|1403345.51349|3|170.0|8412|25491.7572|4495128|11381472.45519|1547046|4242908.44746|0|0.0|25326100|126399762.33208|0|0.0
Public Sector Banks|2024-07-31|STATE BANK OF INDIA|24172|38272.0|1419921|52453|917138|4246469|19336986|233187477|26815131|105745519.92802|36193727|163036916.94202012|0|0.0|142465|594986.7301700001|33512287|81836561.55486|8244821|23134392.61818|995|13756.25136|159621644|820030055.0821|18527|17506.49509
Public Sector Banks|2024-07-31|UCO BANK|2242|230.0|10823|3568|380|1128867|0|12802523|0|0.0|0|0.0|0|0.0|0|0.0|1011824|2493390.10035|409434|1015132.95461|874|16267.999990000002|6574715|30237568.14873|680|707.237
Public Sector Banks|2024-07-31|UNION BANK OF INDIA|7673|2018.0|47059|8002|279132|285241|767959|55594735|641331|2759835.91674|1411898|3083889.13834|0|0.0|12896|56672.84379|5165894|11660009.624640005|2679526|6323921.032310001|2612|10020.497|45110782|133815920.09|1572|1829.09276
Private Sector Banks|2024-07-31|AXIS BANK LTD|6323|8504.0|1885629|541|817494|86647597|14612080|36684421|33380047|80126190.96183014|26499871|124935680.49979968|0|0.0|87551|404582.258|5169276|16357131.776800005|2297847|12754080.423350018|13860|361452.87084|18515631|115741105.56622|0|0.0
Private Sector Banks|2024-07-31|BANDHAN BANK LTD|433|5.0|61808|0|590|0|0|5839090|0|0.0|0|0.0|0|0.0|0|0.0|270745|853211.9575500002|92189|466749.04215|0|0.0|2394039|13562436.594|146|139.4
Private Sector Banks|2024-07-31|CITY UNION BANK LTD.|1154|530.0|6870|70983|0|70994|27572|2853108|49323|222286.15704000837|30000|223018.0537800009|0|0.0|272|1354.0|432047|1201281.2013800002|47324|156393.27145000003|0|0.0|2598018|14420476.53429|0|0.0
Private Sector Banks|2024-07-31|CSB BANK LTD.|715|49.0|0|0|12525|0|118639|891137|210688|681213.0171999998|855320|1483850.244479971|0|0.0|0|0.0|169508|367844.00705|15340|54646.42851|10|84.0|447830|2218734.65|7|8.9
Private Sector Banks|2024-07-31|DCB BANK LTD|418|5.0|7991|0|14680|0|0|970596|0|0.0|0|0.0|0|0.0|0|0.0|86015|258288.21613|42290|182581.02413|277|8641.802|278407|1489724.88276|0|0.0
Private Sector Banks|2024-07-31|DHANALAKSHMI BANK LTD|241|39.0|1462|0|0|34134|12376|547958|25778|58348.58434|7085|28282.36268|0|0.0|273|947.2|164835|323458.77979|7219|24334.456180000005|0|0.0|451442|1956005.40484|0|0.0
Private Sector Banks|2024-07-31|FEDERAL BANK LTD|1714|332.0|21097|589|424|5423102|1017450|13700144|2171550|6818678.823|1855272|10150267.54914|0|0.0|5256|25411.58721|3355465|8360021.47|1326725|5250160.306|2758|39680.33092|8060957|40528934.405|52|47.8
Private Sector Banks|2024-07-31|HDFC BANK LTD|12162|8918.0|1454501|3328|1918623|641595|21731989|56762578|63866074|163965388.78171|34693524|279720236.90712|0|0.0|210457|1316490.21754|11503550|40189115.27057001|7644044|40033228.88531|77235|1162736.6035|34994001|226267618.123|1038|1050.94105
Private Sector Banks|2024-07-31|ICICI BANK LTD|9929|6618.0|1764048|6115|592587|3585961|17413024|32171188|19340969|95717131.53684026|51503060|249938875.6058091|56|3105.595|69402|334028.845|7536755|27997018.914080054|3375684|28829474.50894969|7696|152643.2464|15997202|113140062.68|1|0.2
Private Sector Banks|2024-07-31|IDBI BANK LTD|2338|936.0|14413|1619|2285|318956|36985|12071325|75058|291007.16291|64171|247520.44857|0|0.0|568|3341.7|1274199|2987489.4674599925|265141|847307.6238499951|0|0.0|5349166|26586814.97611|115|52.262
Private Sector Banks|2024-07-31|IDFC FIRST BANK LTD|899|342.0|46937|7622|0|46935|2892557|6617788|8385943|18572623.759|2049622|13219375.769|0|0.0|27906|123519.1|687067|2094726.31589|286012|2851176.32764|0|0.0|4013855|19325089.466|0|0.0
Private Sector Banks|2024-07-31|INDUSIND BANK LTD|1875|1125.0|241466|146|59628|6317571|3003867|11368894|3849004|24806323.329|6265264|55570631.376|0|0.0|25013|129307.221|819976|2297854.167|665552|3507995.576|1032|88074.4411|4138377|24759537.0973|0|0.0
Private Sector Banks|2024-07-31|JAMMU AND KASHMIR BANK LTD|946|631.0|14313|942|0|500478|121476|4492118|204052|1681545.26925|104032|434217.74624|0|0.0|9835|39894.43809|989630|2609588.49666|1143154|888723.00446|0|0.0|5788676|30192933.383|0|0.0
Private Sector Banks|2024-07-31|KARNATAKA BANK LTD|935|572.0|10273|0|0|91406|0|5396904|0|0.0|0|0.0|0|0.0|0|0.0|845669|1724862.45017|71154|211296.50202|0|0.0|3842371|18265107.165|0|0.0
Private Sector Banks|2024-07-31|KARUR VYSYA BANK LTD|1467|779.0|9126|0|0|41523|10266|4899678|27455|182718.2076799994|10843|144152.5702|0|0.0|719|5393.3|1074373|2758802.778260001|171730|1128766.6199500002|0|0.0|4432762|21604279.521690004|0|0.0
Private Sector Banks|2024-07-31|KOTAK MAHINDRA BANK LTD|1811|1476.0|75594|953|124540|571358|5474497|34441642|12244666|26249704.931|4692023|42103518.39376|0|0.0|36126|166097.4256|2305369|5428025.087|2074584|6535836.637|0|0.0|11348425|53422591.18246|0|0.0
Private Sector Banks|2024-07-31|NAINITAL BANK LTD|0|0.0|0|0|0|0|0|268000|0|0.0|0|0.0|0|0.0|0|0.0|15672|29921.96264|4738|15963.014260000004|0|0.0|70603|331238.711|20|17.0
Private Sector Banks|2024-07-31|RBL BANK LTD|364|36.0|1506057|0|3429|134443|5280469|1530020|5678016|28240278.6229|4869535|46719505.403050005|0|0.0|43721|176122.52774000002|174853|477991.20351|97866|643515.49863|53|1665.828|548850|2858606.238|0|0.0
Private Sector Banks|2024-07-31|SOUTH INDIAN BANK|911|382.0|17971|0|34612|95812|398453|3723644|713066|2698912.65736|740591|5274622.48897|0|0.0|0|0.0|1177988|2983142.67149|194652|951804.29227|0|0.0|2921028|14444116.97248|0|0.0
Private Sector Banks|2024-07-31|TAMILNAD MERCANTILE BANK LTD|505|656.0|2316|0|0|147869|32287|2325486|44120|194466.8601|17871|114205.38486|0|0.0|2274|8559.6|357803|951666.84284|39180|140153.55951|72|211.27|4869856|21036513.5|0|0.0
Private Sector Banks|2024-07-31|YES BANK LTD|1147|163.0|75979|94656|286338|200517852|2218965|5012466|6161999|14285104.95913|1109515|13187910.483629998|0|0.0|18409|92137.5|622875|1638946.6660699944|183897|963228.1006100054|55|993.083|2397506|12259739.384|186|186.5
Foreign Banks|2024-07-31|AMERICAN EXPRESS BANKING CORPORATION|0|0.0|50288|0|0|0|1384863|0|1368767|11383377.158|3966179|35574542.685|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-07-31|BANK OF AMERICA|0|0.0|0|0|0|0|0|0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-07-31|BANK OF BAHRAIN & KUWAIT B.S.C.|0|0.0|0|0|0|0|0|553|0|0.0|0|0.0|0|0.0|0|0.0|1452|4882.91133|124|3536.99413|0|0.0|1483|7988.3|0|0.0
Foreign Banks|2024-07-31|BARCLAYS BANK PLC|0|0.0|0|0|1|0|0|789|0|0.0|0|0.0|0|0.0|0|0.0|123|197.81629|40|133.79519|0|0.0|412|3789.5|0|0.0
Foreign Banks|2024-07-31|CITI BANK|0|0.0|0|0|0|0|208285|0|150462|933582.1456999982|269611|5216228.61906985|0|0.0|467|3957.6|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-07-31|DBS INDIA BANK LTD|440|340.0|551|93|0|6583|514296|1732726|532130|2418689.01073|283653|2434832.29779|0|0.0|4092|11969.3|227631|547492.72542|146354|347732.2046200001|0|0.0|823875|4324648.572|0|0.0
Foreign Banks|2024-07-31|DEUTSCHE BANK LTD|13|2.0|0|0|0|10|0|112218|0|0.0|0|0.0|0|0.0|0|0.0|27146|88679.33390999994|12133|52683.03720999952|0|0.0|28445|172198.254|0|0.0
Foreign Banks|2024-07-31|DOHA BANK Q.P.S.C.|2|0.0|0|0|0|0|0|22105|0|0.0|0|0.0|0|0.0|0|0.0|1711|6022.66575|218|561.11834|0|0.0|2395|14086.1|0|0.0
Foreign Banks|2024-07-31|HSBC LTD|46|27.0|0|0|0|0|718457|754217|891336|3196190.9693499138|1422825|8261953.584451219|0|0.0|2307|16045.650310000005|250412|1182847.8008299998|0|0.0|0|0.0|218140|1295947.8597|0|0.0
Foreign Banks|2024-07-31|KEB HANA BANK|1|0.0|0|0|0|0|0|1503|0|0.0|0|0.0|0|0.0|0|0.0|862|2756.984|61|202.089|0|0.0|297|1902.2|0|0.0
Foreign Banks|2024-07-31|KOOKMIN BANK|1|0.0|0|0|0|0|0|393|0|0.0|0|0.0|0|0.0|0|0.0|484|1342.13371|209|432.48204|0|0.0|91|626.0|0|0.0
Foreign Banks|2024-07-31|SBM BANK INDIA LTD|0|0.0|0|0|0|0|622949|794288|260146|389674.0652999998|463654|1017104.9819199974|0|0.0|5504|22281.79376|8579|22480.947740000003|10095|31473.09759|0|0.0|32202|92316.7125|0|0.0
Foreign Banks|2024-07-31|STANDARD CHARTERED BANK LTD|102|62.0|0|0|0|0|1033383|1109120|1363664|4698435.174395635|1458495|7328807.762998224|0|0.0|2712|17541.047099999836|363445|1159371.92165|162160|622512.7248100004|26|416.699|616510|3153608.7313000048|0|0.0
Foreign Banks|2024-07-31|WOORI BANK|0|0.0|0|0|0|0|0|1218|0|0.0|0|0.0|0|0.0|0|0.0|1996|7342.038019999999|920|2991.161780000003|0|0.0|641|4564.9|0|0.0
Payment Banks|2024-07-31|AIRTEL PAYMENTS BANK|0|0.0|0|132073|0|2859700|0|3587055|0|0.0|0|0.0|0|0.0|0|0.0|46693|30034.06238|224967|318845.41471|0|0.0|239994|989982.56512|0|0.0
Payment Banks|2024-07-31|FINO PAYMENTS BANK|0|0.0|0|430689|0|10963|0|9687625|0|0.0|0|0.0|0|0.0|0|0.0|149155|283702.79868|9849|16898.17757|0|0.0|2222163|7158606.23|78|47.4
Payment Banks|2024-07-31|INDIA POST PAYMENTS BANK|0|0.0|0|187381|0|1213670|0|18062909|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|249696|97150.67185|0|0.0|0|0.0|0|0.0
Payment Banks|2024-07-31|JIO PAYMENTS BANK|0|0.0|0|0|0|630|0|96774|0|0.0|0|0.0|0|0.0|0|0.0|8|2.22608|5028|14685.64313|4|0.3726|8|12.0|0|0.0
Payment Banks|2024-07-31|NSDL PAYMENTS BANK|0|0.0|0|364780|0|0|0|1300205|0|0.0|0|0.0|0|0.0|0|0.0|9570|11289.2|36601|31979.05996|0|0.0|439079|759250.03|0|0.0
Payment Banks|2024-07-31|PAYTM PAYMENTS BANK|0|0.0|0|0|0|0|0|30620714|0|0.0|0|0.0|0|0.0|0|0.0|366|357.647|1060|584.663|0|0.0|227|669.9|0|0.0
Small Finance Banks|2024-07-31|AU SMALL FINANCE BANK LTD|691|5.0|0|841|0|320495|1009484|8612706|1122044|7132994.05872|1855851|11274756.497970002|389|185.216|4814|28630.2|224286|546319.1865399923|212393|934496.1916700348|158|2143.914|1723650|9223909.67|128|129.8
Small Finance Banks|2024-07-31|CAPITAL SMALL FINANCE BANK LTD|177|2.0|0|0|0|0|0|245620|0|0.0|0|0.0|0|0.0|0|0.0|27246|78305.10904000013|3985|21071.749560000026|0|0.0|118206|657501.175|0|0.0
Small Finance Banks|2024-07-31|EQUITAS SMALL FINANCE BANK LTD|367|4.0|3172|320|47595|0|0|1743552|0|0.0|0|0.0|0|0.0|0|0.0|137102|316655.93536|40156|170563.23263999997|0|0.0|2739879|7366840.805|0|0.0
Small Finance Banks|2024-07-31|ESAF SMALL FINANCE BANK LTD|632|2.0|0|5492|0|0|0|5728432|0|0.0|0|0.0|0|0.0|0|0.0|165982|295007.07379|11885|33621.32839|0|0.0|858133|4040873.827|10|10.1
Small Finance Banks|2024-07-31|JANA SMALL FINANCE BANK LTD|59|2.0|0|136|0|501755|0|3460744|0|0.0|0|0.0|0|0.0|0|0.0|46176|96626.26452|7861|22746.01306|0|0.0|405321|1935607.35402|0|0.0
Small Finance Banks|2024-07-31|NORTH EAST SMALL FINANCE BANK LTD|19|1.0|0|0|0|0|0|466306|0|0.0|0|0.0|0|0.0|0|0.0|7327|8677.38505|0|0.0|0|0.0|89618|258183.9|0|0.0
Small Finance Banks|2024-07-31|SHIVALIK SMALL FINANCE BANK LTD|0|0.0|0|0|0|0|0|75397|0|0.0|0|0.0|0|0.0|0|0.0|3853|10014.34609|2886|14102.73571|0|0.0|28790|154567.75|0|0.0
Small Finance Banks|2024-07-31|SURYODAY SMALL FINANCE BANK LTD|0|0.0|0|67|0|0|0|776044|0|0.0|0|0.0|0|0.0|0|0.0|22259|27654.414|1126|4068.894|0|0.0|97436|363623.574|0|0.0
Small Finance Banks|2024-07-31|UJJIVAN SMALL FINANCE BANK LTD|606|3.0|0|0|0|607668|0|10737106|0|0.0|0|0.0|0|0.0|0|0.0|181345|331375.58325|55031|166839.53214|0|0.0|3326231|12928314.756|14|9.9
Small Finance Banks|2024-07-31|UNITY SMALL FINANCE BANK LTD|232||50|0|0|0|0|28420|0|0.0|0|0.0|0|0.0|0|0.0|4516|6184.41549|180|300.58824000000004|0|0.0|14368|53070.9|0|0.0
Small Finance Banks|2024-07-31|UTKARSH SMALL FINANCE BANK LTD|320|7.0|0|650|0|38220|508|1738622|381|1446.40001|349|2570.39751|512|80.089|0|0.0|32398|76926.60431|12847|91591.35356000156|13|300.318|257696|1368733.34252|0|0.0
Public Sector Banks|2024-09-30|BANK OF BARODA|8107|2253|43961|45549|19191|2134860|2808405|99054887|5985542|12005093.861|3072068|16461730.058|0|0.0|12746|62628.6|3533409|7981453.152300001|413264|2635512.98251|12|29.948|23329401|112190264.777|60|59.01
Public Sector Banks|2024-09-30|BANK OF INDIA|5334|2900|18485|19609|0|1183729|73940|40001095|131559|547184.5151800001|67742|325560.55391|0|0.0|8710|52122.93018|2367510|4877878.82111|571396|1203898.71845|0|0.0|15163665|62004696.044|238|235.15
Public Sector Banks|2024-09-30|BANK OF MAHARASHTRA|2124|238|1416|3100|355014|912659|31587|14280474|42982|186985.96591000003|18091|93600.47193000004|0|0.0|722|3514.83968|1131800|2256072.94741|253199|675984.95423|5510|59254.03312|6016088|27221526.51863|0|0.0
Public Sector Banks|2024-09-30|CANARA BANK|8312|3879|74631|13173|0|2921949|958791|58499002|1053912|3837874.30824|447812|2542188.334|0|0.0|99457|556902.7|5988019|15958246.220400002|991458|4113326.2083|4003|64713.986|30847436|147510497.15|98|76.54
Public Sector Banks|2024-09-30|CENTRAL BANK OF INDIA|2857|1144|3367|2775|29218|1686310|0|29986420|0|0.0|0|0.0|0|0.0|0|0.0|1512294|3592741.55498|213622|756522.03098|0|0.0|8679279|39654283.99092|2515|2632.178
Public Sector Banks|2024-09-30|INDIAN BANK|4601|616|20904|12993|0|2739588|265112|32680016|229807|980000.04424|153259|1239482.49104|0|0.0|4549|35048.568|3137677|6892552.009|695859|1560899.896|226|760.75|19692355|92515685.66345002|514|516.82
Public Sector Banks|2024-09-30|INDIAN OVERSEAS BANK|2763|737|0|0|0|401324|60130|19600172|69713|204897.49989|23597|84150.43937000001|0|0.0|2356|11711.5693|2405063|5182815.77892|467580|1067452.04142|0|0.0|12142660|50885709.63781|0|0.0
Public Sector Banks|2024-09-30|PUNJAB AND SIND BANK|1049|28|833|1503|979|139547|0|3648840|0|0.0|0|0.0|0|0.0|0|0.0|311196|724296.47874|111705|295850.08096000005|0|0.0|1439804|6828675.4|0|0.0
Public Sector Banks|2024-09-30|PUNJAB NATIONAL BANK|7801|4239|34478|0|678348|604644|541418|40630988|360418|1495528.50912|252894|1401476.8945799998|4|255.23671|7224|21674.25517|4261970|10539979.20653|1333438|3374688.91232|0|0.0|24845236|123898106.50974|0|0.0
Public Sector Banks|2024-09-30|STATE BANK OF INDIA|24713|37988|1445506|46452|940593|4375351|19586884|234984596|25598172|99052398.68582006|39864931|178095371.8464301|0|0.0|130362|555276.99827|32023702|75866295.73516999|7798956|25641836.22374|958|13842.42512|157827279|813309515.189|18926|17742.14682
Public Sector Banks|2024-09-30|UCO BANK|2240|231|11020|3568|310|1164594|0|12587210|0|0.0|0|0.0|0|0.0|0|0.0|953005|2307711.6513400003|347825|814866.5863|829|14353.075319999998|6419760|29471029.76928|180|197.8419
Public Sector Banks|2024-09-30|UNION BANK OF INDIA|7671|2020|48382|8001|290703|286419|746358|56180879|649297|2732371.68383|1600394|3200231.42933|0|0.0|12503|54032.77068|4833589|10392582.03389|1893599|4085267.019190001|2586|10076.817|43561329|128740119.774|1325|2497.907
Private Sector Banks|2024-09-30|AXIS BANK LTD|6381|8329|1897209|541|715535|90190080|14792226|37702660|31755134|71136545.87744007|25903299|116082449.75458004|0|0.0|78310|372639.1|4735240|14528426.16325004|2135704|11410552.769650005|12589|323114.583|18089873|112827016.75337|0|0.0
Private Sector Banks|2024-09-30|BANDHAN BANK LTD|433|5|72908|0|5788|0|0|6017159|0|0.0|0|0.0|0|0.0|0|0.0|267368|825898.21887|83683|418156.06959|0|0.0|2444112|14217969.14|12|10.0
Private Sector Banks|2024-09-30|CITY UNION BANK LTD.|1163|519|6914|86094|0|75420|25729|2881359|54451|219923.8624800092|23084|231937.25785999832|0|0.0|285|1471.8|502625|1330081.4974|39471|136224.32862|0|0.0|2497107|13923556.86182|0|0.0
Private Sector Banks|2024-09-30|CSB BANK LTD.|723|47|0|0|14148|0|133306|894864|224871|665784.9656000009|1099670|1491489.420540008|0|0.0|0|0.0|163890|354761.37939|13387|45103.44818|0|0.0|436585|2192156.3|1|1.0
Private Sector Banks|2024-09-30|DCB BANK LTD|423|5|7954|0|15752|0|3|1027647|0|0.0|0|0.0|0|0.0|0|0.0|78772|232726.62305|44972|156872.03627|217|6151.904|287145|1508997.43319|0|0.0
Private Sector Banks|2024-09-30|DHANALAKSHMI BANK LTD|241|39|1486|0|0|34824|12818|559783|25844|64343.04225|6586|27493.45379|0|0.0|243|813.7|160272|331421.0425500001|6044|14962.95936|0|0.0|438074|1954449.08246|0|0.0
Private Sector Banks|2024-09-30|FEDERAL BANK LTD|1720|330|20686|589|25|5556773|1049206|13836055|2261586|6769392.599|1806238|8996131.76257|0|0.0|5166|25647.143760000003|3217055|8315814.822|1237844|4458201.545|2848|40194.85409|7848539|39750864.818|36|36.0
Private Sector Banks|2024-09-30|HDFC BANK LTD|12237|8756|1638516|3136|2170804|729847|22405188|57092063|68061552|162525004.72667998|35525094|359740989.9502099|0|0.0|203006|1297178.4929000002|10189706|34783419.02714001|7318852|37924888.14537999|70491|1045281.6849499998|33875087|220389713.309|1056|1053.777
Private Sector Banks|2024-09-30|ICICI BANK LTD|10000|6117|1767953|6280|594880|3627430|17562210|31972238|18381047|89742042.96472016|54177278|224828084.53043893|57|3664.485|65992|324876.648|6463160|22333951.8948199|3048447|21682810.67785994|6546|142878.76690000002|15310392|108231020.738|0|0.0
Private Sector Banks|2024-09-30|IDBI BANK LTD|2354|887|13519|1041|2285|333970|39631|12111532|69846|274896.39866|63781|240380.05080000003|0|0.0|588|3463.9|1163992|2688237.547|248416|733997.9678|0|0.0|5244916|26001170.145|101|39.38
Private Sector Banks|2024-09-30|IDFC FIRST BANK LTD|902|331|47622|7544|0|55325|3076601|6659945|9447890|20227024.906|1841681|11584560.517|0|0.0|27569|125616.9|632314|1890912.68369|266322|2657242.20178|0|0.0|3963894|18964138.022|0|0.0
Private Sector Banks|2024-09-30|INDUSIND BANK LTD|1895|1116|246321|141|59690|6746278|3022768|11154738|3724310|38075643.342|7002341|46635336.87834|0|0.0|23430|122492.099|738407|2013411.702|614279|2853571.198|879|55667.482200000006|3883761|23263945.972699|0|0.0
Private Sector Banks|2024-09-30|JAMMU AND KASHMIR BANK LTD|948|631|14319|942|0|541478|123424|4605046|187033|1585485.3457|95730|387793.95988|0|0.0|9326|39696.855|871911|2197231.89294|900060|668886.2920199999|0|0.0|5251122|28165019.137|0|0.0
Private Sector Banks|2024-09-30|KARNATAKA BANK LTD|937|568|10498|0|0|100964|0|5419331|0|0.0|0|0.0|0|0.0|0|0.0|769748|1529379.71775|55484|169385.38616999998|0|0.0|3746868|17938329.264|0|0.0
Private Sector Banks|2024-09-30|KARUR VYSYA BANK LTD|1477|731|8313|0|0|44362|10242|5027307|24882|166292.3682|10191|133056.09841|0|0.0|789|6052.8|995541|2518528.11032|148839|718714.215|0|0.0|4260006|20896351.98564|0|0.0
Private Sector Banks|2024-09-30|KOTAK MAHINDRA BANK LTD|1848|1481|76897|953|129799|617970|5305046|34608869|11656162|24970587.90167|4597457|38358700.91132|0|0.0|30627|144785.27637|2073053|4809516.564|1894627|5947913.712|0|0.0|10695088|51932311.190710016|0|0.0
Private Sector Banks|2024-09-30|NAINITAL BANK LTD|0|0|0|0|0|0|0|275222|0|0.0|0|0.0|0|0.0|0|0.0|14733|26106.25148|4302|13923.90938|0|0.0|70460|331878.0|0|0.0
Private Sector Banks|2024-09-30|RBL BANK LTD|370|36|1662956|0|3429|136200|5218099|1558113|5210235|25780852.02723|4729865|44633355.54544|0|0.0|38654|157745.01163|159642|437128.01614|93194|618434.85237|74|2704.971|540038|2778244.365|0|0.0
Private Sector Banks|2024-09-30|SOUTH INDIAN BANK|911|374|18277|0|37530|97408|393789|3763611|654281|2407450.87725|697980|4516147.72647|0|0.0|0|0.0|1110637|2837926.26204|174949|819674.34626|0|0.0|2854778|14362552.40138|0|0.0
Private Sector Banks|2024-09-30|TAMILNAD MERCANTILE BANK LTD|507|655|2258|0|0|156931|32717|2348267|42360|190103.46964|17318|107566.9476|0|0.0|1971|8091.0|357803|951666.84284|32843|138087.27313|60|161.928|4843507|21683201.9|0|0.0
Private Sector Banks|2024-09-30|YES BANK LTD|1159|164|71867|94372|302596|473953131|2291974|5099164|6607375|14017952.01072|1098481|12873262.45579|0|0.0|17077|87507.1|558034|1486387.8385499965|160274|835935.726780002|33|476.119|2220517|11509263.85|240|240.0
Foreign Banks|2024-09-30|AMERICAN EXPRESS BANKING CORPORATION|0|0|50254|0|0|0|1419372|0|1369928|11500611.201|4571015|40782836.119|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-09-30|BANK OF AMERICA|0|0|0|0|0|0|0|0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-09-30|BANK OF BAHRAIN & KUWAIT B.S.C.|0|0|0|0|0|0|0|639|0|0.0|0|0.0|0|0.0|0|0.0|2093|5460.0849800000005|191|4931.5858|0|0.0|3008|15742.0|0|0.0
Foreign Banks|2024-09-30|BARCLAYS BANK PLC|0|0|0|0|1|0|0|779|0|0.0|0|0.0|0|0.0|0|0.0|74|313.3936|8|15.8228|0|0.0|496|4632.3|0|0.0
Foreign Banks|2024-09-30|CITI BANK|0|0|0|0|0|0|212732|0|155982|1067410.246759999|264228|4742763.177419766|0|0.0|471|4009.4|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-09-30|DBS INDIA BANK LTD|438|340|622|90|0|6841|532559|1735815|535485|2450484.793109918|249522|2029065.1681698712|0|0.0|4096|12327.9|203800|476946.25854|110473|306586.89256|0|0.0|781841|4147743.0319|0|0.0
Foreign Banks|2024-09-30|DEUTSCHE BANK LTD|13|2|0|0|0|2|0|113549|0|0.0|0|0.0|0|0.0|0|0.0|23685|79580.26388999987|12388|46824.13008999992|0|0.0|28146|172449.305|0|0.0
Foreign Banks|2024-09-30|DOHA BANK Q.P.S.C.|2|0|0|0|0|0|0|22304|0|0.0|0|0.0|0|0.0|0|0.0|940|3267.6407200000003|175|511.16823|0|0.0|1890|10468.2|0|0.0
Foreign Banks|2024-09-30|HSBC LTD|46|27|0|0|0|0|718457|794722|872039|3049619.0330199352|1467102|13621020.348899929|0|0.0|2407|17934.915129999994|241344|1138548.6486299902|0|0.0|0|0.0|219681|1306229.9704099998|0|0.0
Foreign Banks|2024-09-30|KEB HANA BANK|1|0|0|0|0|0|0|1548|0|0.0|0|0.0|0|0.0|0|0.0|1224|4637.165|128|511.014|0|0.0|319|2128.1|0|0.0
Foreign Banks|2024-09-30|KOOKMIN BANK|1|0|0|0|0|0|0|420|0|0.0|0|0.0|0|0.0|0|0.0|508|1619.25177|192|581.49425|0|0.0|106|813.4|0|0.0
Foreign Banks|2024-09-30|SBM BANK INDIA LTD|0|0|0|0|0|0|638525|806906|228723|369899.32258000114|448984|950385.1406799996|0|0.0|6567|27438.19063|8348|19916.30522|7566|23104.477960000004|0|0.0|27490|82066.71126|0|0.0
Foreign Banks|2024-09-30|STANDARD CHARTERED BANK LTD|102|48|0|0|0|0|990010|1054782|1387900|5518839.308550512|973108|4619306.040669855|0|0.0|2174|13841.86876|325078|1014789.5998699872|150718|589412.6267399815|35|798.609|610999|3168922.9520999994|0|0.0
